ID,Company,Name,Email,Phone,City,State,Has Email?,Has Name?,Has Position?,Has Contact?,Status
10269,Best Realtors in Southwest Florida,V4_NO_DATA,gordon.henke@gmail.com,(239) 272-7954,Naples,FL,YES,YES,YES,YES,VERIFIED
10270,Contact Us,,deanp@cminaples.com,(239) 435-9797,Naples,FL,YES,NO,YES,YES,NO NAME
10271,"Restaurant, Business, and Commercial Properties",,,,Naples,FL,NO,NO,YES,YES,NO EMAIL
10273,"Property Management in Naples, FL",,,(800) 544-2627,Naples,FL,NO,NO,YES,YES,NO EMAIL
10274,Kim Reed property manager,,,,Naples,FL,NO,NO,YES,YES,NO EMAIL
10275,Casualbird,,,(386) 238-9868,Daytona Beach,FL,NO,NO,NO,YES,NO EMAIL
10276,"Zugba Cafe is a Coffee Shop in Daytona Beach, FL 32118",,,,Daytona Beach,FL,NO,NO,YES,YES,NO EMAIL
10277,15 Best Cafes & Coffee Shops in Daytona Beach (By a Local),,,,Daytona Beach,FL,NO,NO,NO,YES,NO EMAIL
10278,"Daytona's Local Specialty Coffee Roasters – Beach Bros Coffee,",,,,Daytona Beach,FL,NO,NO,YES,YES,NO EMAIL
10279,The Red Bud Cafe,,,,Daytona Beach,FL,NO,NO,YES,YES,NO EMAIL
10280,"Zugba Cafe is a Cafe in Daytona Beach, FL 32118",,,,Daytona Beach,FL,NO,NO,YES,YES,NO EMAIL
10281,Copperline Coffee + Cafe,,,,Daytona Beach,FL,NO,NO,YES,YES,NO EMAIL
10282,10 Local Coffee Shops for that Anytime Stop in Daytona Beach,,,,Daytona Beach,FL,NO,NO,NO,YES,NO EMAIL
10285,"Growth Opportunities, Tampa, FL",,,,Lakeland,FL,NO,NO,YES,YES,NO EMAIL
10286,FSC Franchise,,,,Lakeland,FL,NO,NO,YES,YES,NO EMAIL
10287,Celine Dufresne,,,,Lakeland,FL,NO,NO,YES,YES,NO EMAIL
10289,Teriyaki Madness,,,,Lakeland,FL,NO,NO,YES,YES,NO EMAIL
10290,"Restaurants, Food & Beverages QuickLink Category",,,,Lakeland,FL,NO,NO,YES,YES,NO EMAIL
10291,"CHICKEN SALAD CHICK COMING TO LAKELAND, FLORIDA",,,954-893-9150,Lakeland,FL,NO,NO,YES,YES,NO EMAIL
10292,"Franchise Opportunities Near You Lakeland, Florida",,,,Lakeland,FL,NO,NO,YES,YES,NO EMAIL
10293,Flagler Schools,,resroadrunners@flaglerschools.com,386-206-4600,Palm Coast,FL,YES,NO,YES,YES,NO NAME
10294,Contact Information Updates,,,,Palm Coast,FL,NO,NO,YES,YES,NO EMAIL
10295,District Contact Directory,,,,Palm Coast,FL,NO,NO,YES,YES,NO EMAIL
10296,Important District Contacts,,,,Palm Coast,FL,NO,NO,YES,YES,NO EMAIL
10298,Facilities Management,,,(561) 414-5211,Palm Coast,FL,NO,NO,YES,YES,NO EMAIL
10299,Departments,,,,Palm Coast,FL,NO,NO,NO,YES,NO EMAIL
10301,Search for Public School Districts,,,,Palm Coast,FL,NO,NO,YES,YES,NO EMAIL
10302,List of Schools in Flagler District (18),,,,Palm Coast,FL,NO,NO,YES,YES,NO EMAIL
10303,Laundry Haven,,,,Hollywood,FL,NO,NO,YES,YES,NO EMAIL
10304,Silver Coin Laundry,V4_NO_DATA,,(954) 987-6144,Hollywood,FL,NO,YES,YES,YES,NO EMAIL
10305,"FREE Laundromat Delivery Service In Hollywood, FL",,,,Hollywood,FL,NO,NO,YES,YES,NO EMAIL
10306,Laundry Haven Hollywood,,,9547444511,Hollywood,FL,NO,NO,YES,YES,NO EMAIL
10307,"Laundromats in Hollywood, FL",,,,Hollywood,FL,NO,NO,YES,YES,NO EMAIL
10308,"Flamingo Laundry Center in Vero Beach, FL – Reviews, Hours, and Contact Details",,,,Vero Beach,FL,NO,NO,YES,YES,NO EMAIL
10309,WashBoard Laundry Center,,,,Vero Beach,FL,NO,NO,YES,YES,NO EMAIL
10310,Sunshine Laundries,,,,Vero Beach,FL,NO,NO,YES,YES,NO EMAIL
10311,Washboard Laundry Co,,,,Vero Beach,FL,NO,NO,YES,YES,NO EMAIL
10312,Welcome to Sunshine Laundry Centers,,,,Vero Beach,FL,NO,NO,YES,YES,NO EMAIL
10313,AC Repair,,,(305) 396-3728,Miami,FL,NO,NO,NO,YES,NO EMAIL
10314,"Experienced HVAC Contractors In Miami, FL",NEEDS_ENRICHMENT,info@directac123.com,(786) 233-5394,Miami,FL,NO,YES,YES,YES,NO EMAIL
10315,Commercial HVAC Miami FL,,,(305) 221-2255,Miami,FL,NO,NO,YES,YES,NO EMAIL
10316,HVAC Miami Beach,,,(301) 263-3011,Miami,FL,NO,NO,YES,YES,NO EMAIL
10317,"HVAC Miami, FL",,,,Miami,FL,NO,NO,YES,YES,NO EMAIL
10318,"HVAC Contractor Miami-Dade County, FL",,,(954) 909-5884,Miami,FL,NO,NO,YES,YES,NO EMAIL
10319,HVAC Service Miami FL,,,,Miami,FL,NO,NO,YES,YES,NO EMAIL
10320,TemPros Air Conditioning & Heating,,,(305) 609-5132,Miami,FL,NO,NO,YES,YES,NO EMAIL
10321,"HVAC & Electrical Services in Miami, FL",,,786-228-8777,Miami,FL,NO,NO,YES,YES,NO EMAIL
10322,HVAC Services in Miami,,,305-233-5820,Miami,FL,NO,NO,YES,YES,NO EMAIL
10324,Baptist Medical Center Jacksonville,,,,Jacksonville,FL,NO,NO,YES,YES,NO EMAIL
10325,"Hospitals near Jacksonville, FL",,,,Jacksonville,FL,NO,NO,YES,YES,NO EMAIL
10326,Memorial Hospital,,,,Jacksonville,FL,NO,NO,YES,YES,NO EMAIL
10327,UF Health Jacksonville,,,,Jacksonville,FL,NO,NO,NO,YES,NO EMAIL
10328,JACKSON HOSPITAL Facility Profile,,,,Jacksonville,FL,NO,NO,YES,YES,NO EMAIL
10329,"Hospital/Medical Center Near Me in Jacksonville, FL",,,,Jacksonville,FL,NO,NO,YES,YES,NO EMAIL
10330,"Hospitals and clinics in the city of Jacksonville, Florida",,,,Jacksonville,FL,NO,NO,YES,YES,NO EMAIL
10331,Naval Hospital Jacksonville,,,,Jacksonville,FL,NO,NO,YES,YES,NO EMAIL
10332,Ascension St. Vincent's Riverside,,,,Jacksonville,FL,NO,NO,YES,YES,NO EMAIL
10333,"Contact Patrick Linn, Email: p***@stpete.org & Phone Number",,,,St. Petersburg,FL,NO,NO,YES,YES,NO EMAIL
10335,Tampa,,,,St. Petersburg,FL,NO,NO,NO,YES,NO EMAIL
10337,Employment,,jobs@stpete.org,,St. Petersburg,FL,YES,NO,YES,YES,NO NAME
10339,Interstate Transport,,,,St. Petersburg,FL,NO,NO,YES,YES,NO EMAIL
10340,"Contact James Dirienzo, Email: j***@stpete.org & Phone Number",,,,St. Petersburg,FL,NO,NO,YES,YES,NO EMAIL
10341,Local Fort Lauderdale Painter Contractor & House Painting,V4_NO_DATA,,,Fort Lauderdale,FL,NO,YES,YES,YES,NO EMAIL
10342,Commercial & Residential Interior and Exterior Painting,,,(954) 547-3949,Fort Lauderdale,FL,NO,NO,YES,YES,NO EMAIL
10343,Local Fort Lauderdale Painting Contractor & House Painters,,,954-667-3766,Fort Lauderdale,FL,NO,NO,YES,YES,NO EMAIL
10344,"Professional Painters in Fort Lauderdale, FL",,,,Fort Lauderdale,FL,NO,NO,YES,YES,NO EMAIL
10345,Painting Fort Lauderdale,,,954-923-8409,Fort Lauderdale,FL,NO,NO,YES,YES,NO EMAIL
10346,The Captain Painter,NEEDS_ENRICHMENT,contact@thecaptains.com,,Fort Lauderdale,FL,NO,YES,YES,YES,NO EMAIL
10347,"Painters & Painting Contractors in Fort Lauderdale, FL",,,,Fort Lauderdale,FL,NO,NO,YES,YES,NO EMAIL
10348,North Lauderdale Painting Contractor,,,954-923-8409,Fort Lauderdale,FL,NO,NO,YES,YES,NO EMAIL
10349,Painting Contractor & Waterproofing Ft. Lauderdale,,,,Fort Lauderdale,FL,NO,NO,YES,YES,NO EMAIL
10350,"Miami HOA Management, Miami, Association Management, Condo and Property Management in Miami, FL",,,877-988-3782,Hialeah,FL,NO,NO,YES,YES,NO EMAIL
10351,Vesta Property Services – Florida HOA & Community Association Management Experts,,,877-988-3782,Hialeah,FL,NO,NO,YES,YES,NO EMAIL
10353,Florida HOA Management Companies,,,,Hialeah,FL,NO,NO,YES,YES,NO EMAIL
10355,KWPMC – Premier Property Management in Florida,,,,Hialeah,FL,NO,NO,YES,YES,NO EMAIL
10356,HOA Management Florida,,,,Hialeah,FL,NO,NO,YES,YES,NO EMAIL
10357,"Property Management Solutions in Hialeah, FL",,,,Hialeah,FL,NO,NO,YES,YES,NO EMAIL
10358,"Sunshine Management Services in Hialeah, FL",,,786-401-6727,Hialeah,FL,NO,NO,YES,YES,NO EMAIL
10359,Contact Us – NPM Association,,,305.819.2361,Hialeah,FL,NO,NO,YES,YES,NO EMAIL
10360,Downtown Gainesville,,,,Gainesville,FL,NO,NO,YES,YES,NO EMAIL
10361,"Gainesville, FL Coffee Shop & Drive-Thru",,,,Gainesville,FL,NO,NO,YES,YES,NO EMAIL
10362,"Business Directory • Gainesville, GA • CivicEngage",,,770-534-3231,Gainesville,FL,NO,NO,YES,YES,NO EMAIL
10363,"Coffee Shops in Gainesville, Florida",,,,Gainesville,FL,NO,NO,YES,YES,NO EMAIL
10364,"Small speciality coffee roaster based in Gainesville, Florida. – afternoon roasting",,,,Gainesville,FL,NO,NO,YES,YES,NO EMAIL
10365,Resident Coffee Roasters,,,,Gainesville,FL,NO,NO,YES,YES,NO EMAIL
10366,Cymplify,,,,Gainesville,FL,NO,NO,NO,YES,NO EMAIL
10367,"Bathroom Remodeling Stuart, FL",,,(833) 550-3808,Stuart,FL,NO,NO,YES,YES,NO EMAIL
10369,Bathroom Remodeling Contractor,,,(772) 365-4877,Stuart,FL,NO,NO,YES,YES,NO EMAIL
10372,"Expert Bathroom Remodeling Stuart, FL 34994",,,(833) 426-0470,Stuart,FL,NO,NO,YES,YES,NO EMAIL
10373,Home Renovation Contractor,,,(772) 365-4877,Stuart,FL,NO,NO,YES,YES,NO EMAIL
10374,Stuart Bathroom Contractors,,,,Stuart,FL,NO,NO,YES,YES,NO EMAIL
10376,All Souls Miami,,,,Miami,FL,NO,NO,YES,YES,NO EMAIL
10377,Contact Us,NEEDS_ENRICHMENT,info@cccmiami.org,(305) 758-2200,Miami,FL,NO,YES,YES,YES,NO EMAIL
10378,Welcome to The Rock Miami Church,NEEDS_ENRICHMENT,info@therockmiami.com,305-559-4851,Miami,FL,NO,YES,YES,YES,NO EMAIL
10379,Contact Us – The church in Miami,,,786 732-6275,Miami,FL,NO,NO,YES,YES,NO EMAIL
10380,"Metro Life Church: Non-Denominational Church in Miami, FL",,,,Miami,FL,NO,NO,YES,YES,NO EMAIL
10382,"Trinity Church, Miami, Florida – Official Website of Trinity Church",NEEDS_ENRICHMENT,info@trinitychurch.tv,786.888.4673,Miami,FL,NO,YES,YES,YES,NO EMAIL
10383,Christ Fellowship Church Miami,,,,Miami,FL,NO,NO,YES,YES,NO EMAIL
10384,Christian church,,,,Miami,FL,NO,NO,YES,YES,NO EMAIL
10385,Calvary Miami Beach,NEEDS_ENRICHMENT,info@CalvaryMiamiBeach.org,,Miami,FL,NO,YES,YES,YES,NO EMAIL
10386,Homestead Painting Contractor,,,954-923-8409,Homestead,FL,NO,NO,YES,YES,NO EMAIL
10387,"Painters & Painting Contractors in Homestead, FL",,,,Homestead,FL,NO,NO,YES,YES,NO EMAIL
10388,"Experienced Painting Contractor in Homestead , FL 33033",,,,Homestead,FL,NO,NO,YES,YES,NO EMAIL
10389,Interior Painting Contractor Homestead Florida,,,800-538-6723,Homestead,FL,NO,NO,YES,YES,NO EMAIL
10390,"VAC Painting,",,,(305) 414-4657,Homestead,FL,NO,NO,YES,YES,NO EMAIL
10391,Homestead House Painters,,,786-250-4760,Homestead,FL,NO,NO,YES,YES,NO EMAIL
10392,"Contact — Homestead Painting,",,homesteadpaintingllc@gmail.com,(609) 775-7635,Homestead,FL,YES,NO,YES,YES,NO NAME
10393,Cabrera's Painting,,,,Homestead,FL,NO,NO,YES,YES,NO EMAIL
10394,"Palm Bay Motors – Car Dealer in Palm Bay, FL",,,(321) 984-4240,Palm Bay,FL,NO,NO,YES,YES,NO EMAIL
10395,SUNSHINE AUTO OF PALM BAY INC,,,(321) 208-2886,Palm Bay,FL,NO,NO,YES,YES,NO EMAIL
10396,"Notice's Automotive Sales & Service Center, Llc",V4_NO_DATA,noticesautomotive@gmail.com,,Palm Bay,FL,YES,YES,YES,YES,VERIFIED
10398,"Malabar Truck and Trade – Car Dealer in Palm Bay, FL",,,,Palm Bay,FL,NO,NO,YES,YES,NO EMAIL
10399,"Used Cars, Trucks, SUV Luxury For Sale in Palm Bay Florida",,,(321) 622-2021,Palm Bay,FL,NO,NO,YES,YES,NO EMAIL
10400,"Used Cars, Trucks & SUVs in Palm Bay",,,855-779-3993,Palm Bay,FL,NO,NO,YES,YES,NO EMAIL
10401,"Lazarus Luxury – Car Dealer in Palm Bay, FL",,,,Palm Bay,FL,NO,NO,YES,YES,NO EMAIL
10402,Gary Yeomans Ford Palm Bay,,,,Palm Bay,FL,NO,NO,YES,YES,NO EMAIL
10404,Tile Installation Homestead Fl,,,(954) 526-4711,Homestead,FL,NO,NO,YES,YES,NO EMAIL
10407,Homestead FL Tile Contractors,,,,Homestead,FL,NO,NO,YES,YES,NO EMAIL
10409,Kendall Tiles offers affordable tile installation service in Homestead FL,,,,Homestead,FL,NO,NO,YES,YES,NO EMAIL
10410,YB Tile Installation,,,,Homestead,FL,NO,NO,NO,YES,NO EMAIL
10411,Tile Flooring Installation Solutions in Miami,,,,Homestead,FL,NO,NO,YES,YES,NO EMAIL
10413,"Hialeah, FL Commercial Real Estate for Lease and Sale",,,,Hialeah,FL,NO,NO,YES,YES,NO EMAIL
10414,"Hialeah, FL Commercial Real Estate for Sale and Lease",,,,Hialeah,FL,NO,NO,YES,YES,NO EMAIL
10415,"Hialeah, FL Commercial Real Estate For Sale",,,,Hialeah,FL,NO,NO,YES,YES,NO EMAIL
10416,"Hialeah, FL Commercial Real Estate Properties for Sale",,,,Hialeah,FL,NO,NO,YES,YES,NO EMAIL
10417,Hialeah Commercial Properties For Sale,,,305-987-6807,Hialeah,FL,NO,NO,YES,YES,NO EMAIL
10418,"7880 W 20 Ave 25, Hialeah, FL 33016",,james@hawkinscre.com,(786)581-7990,Hialeah,FL,YES,NO,YES,YES,NO NAME
10419,"Hialeah, FL Commercial Real Estate Agents & Brokers",,,561.929.7977,Hialeah,FL,NO,NO,YES,YES,NO EMAIL
10421,"Commercial Properties For Sale in Hialeah, FL",,,844-400-9663,Hialeah,FL,NO,NO,YES,YES,NO EMAIL
10422,Commercial Real Estate,,,,Melbourne,FL,NO,NO,YES,YES,NO EMAIL
10423,"Melbourne, FL Commercial Real Estate for Sale",,,888.273.0423,Melbourne,FL,NO,NO,YES,YES,NO EMAIL
10424,Melbourne Commercial Real Estate For Sale,NEEDS_ENRICHMENT,info@curricommercial.com,(321) 956-5006,Melbourne,FL,NO,YES,YES,YES,NO EMAIL
10425,Melbourne Commercial Real Estate,,,,Melbourne,FL,NO,NO,YES,YES,NO EMAIL
10426,"Melbourne, Brevard County, FL Commercial Real Estate for Lease and Sale",,,,Melbourne,FL,NO,NO,YES,YES,NO EMAIL
10427,"Melbourne, FL Commercial Real Estate Properties for Sale",,,,Melbourne,FL,NO,NO,YES,YES,NO EMAIL
10428,Commercial Real Estate Melbourne FL,,,,Melbourne,FL,NO,NO,YES,YES,NO EMAIL
10429,"Melbourne, FL Commercial Real Estate for Sale and Lease",,,,Melbourne,FL,NO,NO,YES,YES,NO EMAIL
10430,"Electricians in Miami, FL",,,(305) 257-9731,Miami,FL,NO,NO,YES,YES,NO EMAIL
10431,Electrical Contractor Miami FL,,,(786) 304-2328,Miami,FL,NO,NO,YES,YES,NO EMAIL
10432,Miami Electricians,,,(305) 233-2965,Miami,FL,NO,NO,YES,YES,NO EMAIL
10433,"Electrician Miami, FL: Electrical Repairs, Panel Upgrades",,,,Miami,FL,NO,NO,YES,YES,NO EMAIL
10434,Miami Electrician,,,(786) 423-5230,Miami,FL,NO,NO,YES,YES,NO EMAIL
10435,"Electrician Miami, FL",,,,Miami,FL,NO,NO,YES,YES,NO EMAIL
10437,Free Car Wash in,,,(888) 563-4621,Daytona Beach,FL,NO,NO,YES,YES,NO EMAIL
10438,Splash Car Wash,,,,Daytona Beach,FL,NO,NO,YES,YES,NO EMAIL
10439,Find a Car Wash Near Me,,,,Daytona Beach,FL,NO,NO,YES,YES,NO EMAIL
10440,Car Wash In LPGA,NEEDS_ENRICHMENT,help@mistercarwash.com,,Daytona Beach,FL,YES,YES,YES,YES,VERIFIED
10441,"Top Rated Car Wash in Daytona Beach, FL",,,,Daytona Beach,FL,NO,NO,YES,YES,NO EMAIL
10442,"Professional Mobile Detailing Located in Holy Hill, FL",,,(386) 383-2177,Daytona Beach,FL,NO,NO,YES,YES,NO EMAIL
10443,Bianco's Car Detailing,,,,Daytona Beach,FL,NO,NO,YES,YES,NO EMAIL
10444,"Cabinetry Contractors|Tallahassee, FL| Andy's Cabinets and Millwork",,andyscabinets@andyscabinets.com,,Tallahassee,FL,YES,NO,YES,YES,NO NAME
10445,"A reliable cabinet maker in Tallahassee, FL, 32303",,,,Tallahassee,FL,NO,NO,NO,YES,NO EMAIL
10446,"Millwork and Cabinetry|Tallahassee, FL| Andy's Cabinets and Millwork",,andyscabinets@andyscabinets.com,,Tallahassee,FL,YES,NO,YES,YES,NO NAME
10447,High quality residential and commercial cabinetry,,,,Tallahassee,FL,NO,NO,YES,YES,NO EMAIL
10448,Cabinets & Cabinet Maker,NEEDS_ENRICHMENT,info@vinylprosflooring.com,(850) 900-5929,Tallahassee,FL,NO,YES,YES,YES,NO EMAIL
10449,"Manufactured Cabinetry Supplier in Tallahassee, FL",,,,Tallahassee,FL,NO,NO,YES,YES,NO EMAIL
10450,Cabinet Makers,NEEDS_ENRICHMENT,info@talchamber.com,,Tallahassee,FL,NO,YES,YES,YES,NO EMAIL
10451,Cabinetry,,sheri@cabinet-concepts.com,,Tallahassee,FL,YES,NO,NO,YES,NO NAME
10452,Major Manufacturing Sectors and Employers,,,,Port St. Lucie,FL,NO,NO,YES,YES,NO EMAIL
10455,Targeted Industry List,,,,Port St. Lucie,FL,NO,NO,YES,YES,NO EMAIL
10456,Top Manufacturing Companies in Port Saint Lucie,,,,Port St. Lucie,FL,NO,NO,YES,YES,NO EMAIL
10457,Top Manufacturing Companies in Port St. Lucie,,,,Port St. Lucie,FL,NO,NO,YES,YES,NO EMAIL
10459,Manufacturing training center opens in St. Lucie County Fla.,JUNK_DOMAIN,nchekhov@irsc.edu,,Port St. Lucie,FL,YES,YES,YES,YES,VERIFIED
10461,"Find Manufacturing companies in Port Saint Lucie, Florida ...",,,,Port St. Lucie,FL,NO,NO,YES,YES,NO EMAIL
10462,Executive Presidente Hotel,,,(305) 883-7300,Hialeah,FL,NO,NO,YES,YES,NO EMAIL
10463,Executive Palace Hotel,V4_NO_DATA,,(305) 888-4020,Hialeah,FL,NO,YES,YES,YES,NO EMAIL
10464,"Executive Palace Hotel, Tel: 305.888.4020, 2125 West Okeechobee road, Hialeah, Miami. By Executive F",,,305.888.4020,Hialeah,FL,NO,NO,YES,YES,NO EMAIL
10465,Executive President Hotel,,,,Hialeah,FL,NO,NO,YES,YES,NO EMAIL
10466,HIALEAH EXECUTIVE MOTEL,,,,Hialeah,FL,NO,NO,YES,YES,NO EMAIL
10467,Executive Presidente Hotel in Hialeah,,,,Hialeah,FL,NO,NO,YES,YES,NO EMAIL
10468,"Executive Presidente Hotel, Hialeah",V4_NO_DATA,,(305) 883-7300,Hialeah,FL,NO,YES,YES,YES,NO EMAIL
10469,Page Field,,,239-936-3666,Fort Myers,FL,NO,NO,YES,YES,NO EMAIL
10470,FBO & Service Providers,,,800-247-2834,Fort Myers,FL,NO,NO,YES,YES,NO EMAIL
10472,Sheltair FLL,,,954-359-3207,Fort Myers,FL,NO,NO,YES,YES,NO EMAIL
10474,FORT LAUDERDALE FBO,,INFO_FLL@FBAVIATION.COM,954-887-6787,Fort Myers,FL,YES,NO,YES,YES,NO NAME
10475,[:en]Our Full-Service Facilities,,,,Fort Myers,FL,NO,NO,YES,YES,NO EMAIL
10476,Florida Airplane Hangars For Rent & Lease,,,,Fort Myers,FL,NO,NO,YES,YES,NO EMAIL
10478,"Contact David Guerrero, Email: d***@pbcwater.com & Phone Number",,,,Palm Coast,FL,NO,NO,YES,YES,NO EMAIL
10479,"Palm Coast, FL Staffing Agency",,,,Palm Coast,FL,NO,NO,YES,YES,NO EMAIL
10480,"Contact Shannon Martin, Email: s***@palmcoastgov.com & Phone Number",,,,Palm Coast,FL,NO,NO,YES,YES,NO EMAIL
10481,"Contact Frederick Mckinney, Email: f***@palmcoastpestcontrol.com & Phone Number",,,,Palm Coast,FL,NO,NO,YES,YES,NO EMAIL
10482,Kaley Cook Email & Phone Number,,,,Palm Coast,FL,NO,NO,YES,YES,NO EMAIL
10483,Job Opportunities,,privacy@neogov.com,(877) 204-4442,Palm Coast,FL,YES,NO,YES,YES,NO NAME
10484,$68k-$90k Manufacturing Plant Manager Jobs in Florida,,,,Palm Coast,FL,NO,NO,YES,YES,NO EMAIL
10485,Linder Industrial Machinery,,,,Palm Coast,FL,NO,NO,YES,YES,NO EMAIL
10486,Palm Coast Connect,,,(386) 437-4116,Palm Coast,FL,NO,NO,YES,YES,NO EMAIL
10487,Industrial Marine Services,,jsr.mits007@gmail.com,,Palm Coast,FL,YES,NO,YES,YES,NO NAME
10489,Epoxy Flooring Tallahassee,,,,Tallahassee,FL,NO,NO,YES,YES,NO EMAIL
10490,"Epoxy Flooring Installation Tallahassee, FL",,,(850) 779-9328,Tallahassee,FL,NO,NO,YES,YES,NO EMAIL
10491,Custom Epoxy Floors In Tallahassee FL,,,,Tallahassee,FL,NO,NO,YES,YES,NO EMAIL
10492,Contact us,,,,Tallahassee,FL,NO,NO,YES,YES,NO EMAIL
10493,"46 Verified Commercial Epoxy floor Contractors Tallahassee, FL",,,,Tallahassee,FL,NO,NO,NO,YES,NO EMAIL
10494,Best Epoxy Flooring Contractors In Tallahassee,,,1844443284,Tallahassee,FL,NO,NO,YES,YES,NO EMAIL
10495,Florida's #1 Residential Epoxy Flooring Installers,,apex_flooring@yahoo.com,(904) 595-9792,Tallahassee,FL,YES,NO,YES,YES,NO NAME
10496,"Epoxy Flooring Palm Beach & St. Lucie County, FL",,,,Palm Coast,FL,NO,NO,YES,YES,NO EMAIL
10497,Epoxy Flooring & Polished Concrete Contractors,,,561-258-9660,Palm Coast,FL,NO,NO,YES,YES,NO EMAIL
10498,Epoxy Daytona,,,386.763.1238,Palm Coast,FL,NO,NO,YES,YES,NO EMAIL
10499,"Services provided by Kwekel Services, in Palm Coast, Florida",,,(386) 564-3583,Palm Coast,FL,NO,NO,YES,YES,NO EMAIL
10500,Epoxy Garage Floor Contractor,,,,Palm Coast,FL,NO,NO,YES,YES,NO EMAIL
10501,Epoxy Flooring,,,(386) 227-7343,Palm Coast,FL,NO,NO,YES,YES,NO EMAIL
10502,Palm Beach Epoxy: Concrete Coatings Beautify of Your Surfaces,,,,Palm Coast,FL,NO,NO,YES,YES,NO EMAIL
10503,"Epoxy & Polyaspartic Flooring in Palm Bay, FL",,,,Palm Coast,FL,NO,NO,YES,YES,NO EMAIL
10504,"Epoxy Flooring in Boca Raton, FL",,,,Palm Coast,FL,NO,NO,YES,YES,NO EMAIL
10505,Commercial Epoxy Flooring in West Palm Beach,,,(772) 222-6280,Palm Coast,FL,NO,NO,YES,YES,NO EMAIL
10506,"Palm Coast, FL Coffee Shop & Drive-Thru",,,,Palm Coast,FL,NO,NO,YES,YES,NO EMAIL
10507,The Jacked Up Bean,,,386 302 0075,Palm Coast,FL,NO,NO,YES,YES,NO EMAIL
10508,Contact,,BREWED@COMPOSITIONCOFFEE.COM,(561) 595 7151,Palm Coast,FL,YES,NO,NO,YES,NO NAME
10509,THE 10 BEST Cafés in Palm Coast (Updated 2026),,,,Palm Coast,FL,NO,NO,YES,YES,NO EMAIL
10510,Palm Coast Coffee,,,,Palm Coast,FL,NO,NO,YES,YES,NO EMAIL
10511,DEBRA JEAN'S,V4_NO_DATA,,,Palm Coast,FL,NO,YES,YES,YES,NO EMAIL
10512,"Get Your Coffee Fix: Top 6 Cafes in Palm Coast, FL – Palm Coast Ford Blog",,,,Palm Coast,FL,NO,NO,YES,YES,NO EMAIL
10516,"Restaurants for Sale in Hialeah, FL",,,888.273.0423,Hialeah,FL,NO,NO,YES,YES,NO EMAIL
10519,Hialeah Gardens,,,(305) 600-5633,Hialeah,FL,NO,NO,YES,YES,NO EMAIL
10520,Restaurant Franchises in Florida,,,,Hialeah,FL,NO,NO,YES,YES,NO EMAIL
10521,"Franchise Opportunities Near You Hialeah, Florida",,,,Hialeah,FL,NO,NO,YES,YES,NO EMAIL
10522,FSC Franchise,,,,Hialeah,FL,NO,NO,YES,YES,NO EMAIL
10523,Handyman Services Hollywood FL,,bkgencontractor@gmail.com,,Hollywood,FL,YES,NO,YES,YES,NO NAME
10524,"Handyman Services in Hollywood, FL",,,(954) 800-2422,Hollywood,FL,NO,NO,YES,YES,NO EMAIL
10526,Handyman Services,,,,Hollywood,FL,NO,NO,YES,YES,NO EMAIL
10527,"Contact Local Handyman in Hollywood , FL 33024 Today",,,,Hollywood,FL,NO,NO,YES,YES,NO EMAIL
10528,Handyman Hollywood FL,,,,Hollywood,FL,NO,NO,YES,YES,NO EMAIL
10529,Handyman Services Hollywood FL,,,786-800-7068,Hollywood,FL,NO,NO,YES,YES,NO EMAIL
10530,Home,,ivlasak@hotmail.com,(954) 444-9376,Hollywood,FL,YES,NO,NO,YES,NO NAME
10532,Veterinarian Near Me,,,(321) 725-4609,Palm Bay,FL,NO,NO,YES,YES,NO EMAIL
10533,"Veterinarian in Palm Bay, FL",,,,Palm Bay,FL,NO,NO,YES,YES,NO EMAIL
10535,Veterinarian In Palm Bay,,,,Palm Bay,FL,NO,NO,YES,YES,NO EMAIL
10536,"Veterinarians in Palm Bay, FL",,,,Palm Bay,FL,NO,NO,YES,YES,NO EMAIL
10537,Florida Aid to Animals,,,(321) 676-7777,Palm Bay,FL,NO,NO,YES,YES,NO EMAIL
10538,Welcome to Wag N Tails Animal Clinic,,,(321) 914-4515,Palm Bay,FL,NO,NO,YES,YES,NO EMAIL
10539,Top Rated Palm Bay Veterinarian,,,,Palm Bay,FL,NO,NO,YES,YES,NO EMAIL
10540,Palm Bay Animal Clinic,,,(321) 725-4609,Palm Bay,FL,NO,NO,YES,YES,NO EMAIL
10541,Contact – Seamless Rain Gutters,,luxuryraingutters@gmail.com,(305) 226-3995,Hialeah,FL,YES,NO,YES,YES,NO NAME
10542,"Hialeah Custom Rain Gutters, Custom Rain Gutters Hialeah FL",,,(305) 270-7779,Hialeah,FL,NO,NO,YES,YES,NO EMAIL
10543,"Hialeah Rain Gutter Installation, Rain Gutter Installation Hialeah Florida",,,(305) 270-7779,Hialeah,FL,NO,NO,YES,YES,NO EMAIL
10544,Seamless Gutter Masters,,,,Hialeah,FL,NO,NO,YES,YES,NO EMAIL
10546,Gutter Installation Hialeah,,,,Hialeah,FL,NO,NO,YES,YES,NO EMAIL
10547,Gutter Installation,,,,Hialeah,FL,NO,NO,YES,YES,NO EMAIL
10548,"Seamless Gutters Near Hialeah, Florida",,,,Hialeah,FL,NO,NO,YES,YES,NO EMAIL
10549,"Seamless Rain Gutters, Hialeah, Pembroke Pines, Miami",,,786-613-4370,Hialeah,FL,NO,NO,YES,YES,NO EMAIL
